Name,Category,Price,Quality
LegendEchoes,Musical,22317,80
LostHeart,Carreras,43670,29
CrystalEmpire,RPG,61708,84
LegendDefenders,Deportes,27989,16
SolarSaga,Acción,36068,44
MysticQuest,Deportes,36384,69
FrozenProtocol,Puzzle,40733,57
FinalRunner,RPG,21427,41
WarDefenders,Acción,53142,34
GalaxyFrontier,Musical,54239,55
CrystalFrontier,Aventura,63996,14
GalaxyPact,Musical,19223,28
IronRiders,Puzzle,58065,0
FrozenStorm,Puzzle,18452,45
VoidReign,Aventura,49405,20
VoidStorm,Acción,53599,86
SolarHeart,Deportes,40544,85
LostHorizon,RPG,48594,4
LegendReign,Terror,20887,93
FinalEchoes,Terror,8158,10
MysticPact,Estrategia,48574,64
IronPact,Terror,6403,20
GalaxyChronicles,Carreras,20408,35
WarLegacy,Puzzle,64745,87
StarProtocol,Terror,38289,70
ShadowLegacy,Aventura,1262,9
StarPact,Simulación,10305,41
VoidPact,Deportes,22252,61
SolarDefenders,Simulación,44312,37
VoidEmpire,Carreras,40413,13
ShadowHorizon,RPG,69795,7
CyberPact,Carreras,60778,48
VoidFrontier,Musical,42668,75
AncientFrontier,Aventura,605,3
LostPact,Musical,67494,80
FrozenRiders,Terror,63423,84
EternalSaga,Simulación,27885,78
TimeSaga,Estrategia,6913,60
DragonDefenders,Carreras,57912,97
CosmicOdyssey,Aventura,59967,84
HeroRiders,Acción,1237,30
StarHeart,Acción,1100,96
FinalGuardians,Musical,18189,34
TimeQuest,Puzzle,26543,66
LostForge,Terror,3192,32
EternalDefenders,Musical,28363,80
SolarForge,Carreras,28539,44
TimeEchoes,Acción,197,75
ShadowProtocol,Musical,16834,64
AncientSaga,Terror,44968,12
FinalHeart,Plataformas,63150,10
WarQuest,Estrategia,23225,33
WarFrontier,RPG,43712,66
CrystalHeart,Plataformas,3709,90
TimeQuest,Carreras,20596,17
AncientOdyssey,Terror,43488,53
ShadowReign,Terror,16536,85
ShadowDefenders,Aventura,36226,56
AncientEchoes,Puzzle,8447,27
MysticDefenders,Lucha,41198,50
StarDefenders,Lucha,39081,7
CrystalEmpire,Aventura,19695,34
StarStorm,Lucha,26257,72
AncientEmpire,Simulación,64736,62
TimeRiders,Musical,22526,4
LegendEmpire,RPG,58309,16
FrozenHorizon,Estrategia,557,40
SolarProtocol,Plataformas,48098,20
LegendReign,Lucha,9170,43
MysticLegacy,Carreras,56262,34
LegendForge,Acción,48297,5
TimeChronicles,Acción,10034,91
FrozenHeart,Aventura,25253,93
LegendQuest,Estrategia,68869,65
ShadowFrontier,Acción,53573,79
CrystalGuardians,Simulación,45892,2
HeroStorm,Musical,59150,64
LegendQuest,Lucha,29505,80
HeroOdyssey,Lucha,16604,89
MysticLegacy,Simulación,64786,52
ShadowProtocol,Simulación,32849,44
DragonFrontier,Carreras,59245,14
FinalStorm,Deportes,23060,73
LostProtocol,RPG,58005,19
EternalRiders,Aventura,53143,42
LegendEmpire,Aventura,28611,48
FinalOdyssey,Estrategia,41977,88
SolarHeart,Lucha,48182,62
ShadowChronicles,Aventura,10933,44
WarDefenders,RPG,46312,39
DragonHorizon,Aventura,33803,100
CrystalRiders,Terror,45843,67
DragonLegacy,Simulación,14064,83
LostLegacy,Puzzle,56298,57
DragonReign,Deportes,44784,17
CrystalProtocol,Terror,3121,53
TimeFrontier,Simulación,7068,31
StarSaga,Plataformas,2219,69
TimeOdyssey,Acción,15517,89
AncientLegacy,Musical,52299,67
LegendDefenders,Simulación,56280,28
CyberEchoes,RPG,43439,81
GalaxyRiders,Aventura,15286,67
LegendRunner,RPG,17508,42
FrozenOdyssey,Carreras,21736,63
FinalChronicles,Musical,7267,50
VoidBlade,Estrategia,12034,93
ShadowDefenders,Deportes,49583,43
FrozenEmpire,Lucha,1289,63
CosmicHorizon,Lucha,1296,79
StarReign,Aventura,35449,85
HeroEchoes,Deportes,60269,60
GalaxyEchoes,Estrategia,27947,2
VoidForge,Acción,35676,98
IronChronicles,Simulación,21433,87
EternalOdyssey,Puzzle,47430,26
CyberHorizon,RPG,8606,61
LostRunner,Lucha,14654,22
LostRunner,RPG,29454,0
VoidEmpire,Musical,56283,83
LegendFrontier,Carreras,62907,97
IronChronicles,Carreras,58431,5
CosmicGuardians,Acción,61401,34
HeroRunner,Carreras,42750,43
MysticEchoes,RPG,27177,3
CyberOdyssey,Puzzle,51307,2
LostOdyssey,Lucha,33993,66
LostEmpire,RPG,329,84
LostHeart,Simulación,22538,28
WarRunner,Simulación,29833,28
HeroStorm,Aventura,58233,89
ShadowHorizon,Puzzle,7900,64
VoidEmpire,Musical,37422,51
DragonForge,Estrategia,14908,72
ShadowForge,Plataformas,12571,33
StarDefenders,Terror,1071,39
GalaxyHorizon,Puzzle,48110,73
FrozenEchoes,RPG,28796,48
FrozenForge,RPG,62591,6
GalaxyEmpire,Deportes,49071,33
MysticLegacy,Plataformas,4344,69
SolarHeart,Deportes,64548,3
VoidPact,Acción,52441,45
GalaxyForge,Deportes,65199,59
WarGuardians,Musical,38259,52
EternalRunner,Musical,25130,55
ShadowProtocol,Terror,29132,55
HeroSaga,Plataformas,61502,100
FrozenReign,Simulación,10827,53
MysticChronicles,Musical,13163,81
FinalForge,Carreras,20360,12
SolarEmpire,Lucha,19095,44
ShadowFrontier,Carreras,11247,36
TimeRiders,Acción,29951,39
CrystalGuardians,Lucha,42571,87
ShadowEchoes,RPG,11378,2
WarRunner,Estrategia,21533,68
WarHeart,RPG,52320,80
StarQuest,Lucha,35878,62
TimePact,Lucha,59228,83
GalaxyRunner,Acción,36415,28
TimeReign,Plataformas,53688,11
FrozenEchoes,Plataformas,1091,81
AncientFrontier,Carreras,26455,10
SolarOdyssey,Terror,25829,76
LegendDefenders,Aventura,27560,79
CrystalQuest,Terror,67362,65
GalaxyFrontier,Estrategia,40596,69
EternalChronicles,Aventura,37164,69
AncientEchoes,Acción,4549,94
FrozenBlade,Acción,7472,83
CyberReign,Simulación,64206,72
HeroReign,Acción,66579,46
WarBlade,Lucha,5692,73
ShadowEchoes,Musical,20578,10
StarRunner,Estrategia,25805,28
GalaxyForge,Terror,3951,97
EternalForge,Plataformas,1347,70
IronQuest,RPG,52970,27
HeroHorizon,Musical,42816,54
ShadowStorm,RPG,65517,9
TimeSaga,Puzzle,37978,23
AncientDefenders,Simulación,33522,91
CosmicForge,Terror,15871,16
StarForge,RPG,45448,14
IronHeart,RPG,47682,21
DragonRiders,Musical,54245,66
SolarLegacy,Terror,30733,97
GalaxyGuardians,RPG,26366,99
GalaxyStorm,Puzzle,29817,90
GalaxyReign,Carreras,51391,78
WarReign,Plataformas,26868,80
LostLegacy,Carreras,20423,9
CrystalOdyssey,RPG,37417,26
CyberGuardians,Deportes,64420,68
AncientQuest,Aventura,45049,0
LostLegacy,Puzzle,68344,15
AncientQuest,Terror,20829,12
CosmicHorizon,Aventura,58796,25
GalaxyFrontier,Plataformas,15860,21
IronForge,Aventura,58188,59
FinalForge,Terror,21195,28
SolarBlade,Plataformas,4664,100
HeroPact,Carreras,28360,65
FrozenHeart,Aventura,58800,8
LostLegacy,Deportes,46088,15
DragonStorm,Carreras,31183,77
CosmicDefenders,Musical,42395,26
CosmicChronicles,Deportes,55835,92
MysticRunner,Estrategia,30050,95
EternalRunner,Acción,67514,46
VoidLegacy,Terror,3698,96
GalaxySaga,Terror,12902,23
FrozenPact,Simulación,20393,99
HeroBlade,Puzzle,44884,53
LegendOdyssey,Terror,48218,12
EternalOdyssey,Simulación,12175,78
EternalSaga,Acción,38302,94
CosmicBlade,Plataformas,22001,16
LostRiders,Lucha,11072,29
CyberEmpire,Aventura,28733,23
TimeQuest,Lucha,14823,100
FinalForge,Aventura,32340,98
DragonEchoes,RPG,25621,52
VoidDefenders,Terror,29090,71
FinalForge,Aventura,66510,64
WarHorizon,Puzzle,58118,22
SolarHorizon,Terror,7186,69
FrozenEmpire,Simulación,40470,74
LostLegacy,RPG,696,22
ShadowOdyssey,Lucha,66159,72
VoidEmpire,Plataformas,39103,89
ShadowOdyssey,Estrategia,36053,19
EternalStorm,Plataformas,7014,97
IronRunner,Musical,63880,82
AncientRiders,Aventura,52631,44
CrystalForge,Aventura,23935,43
VoidHeart,Deportes,46442,13
SolarProtocol,Plataformas,63645,95
VoidForge,Musical,34423,22
CosmicDefenders,Deportes,24522,12
CyberGuardians,Terror,58664,97
ShadowSaga,Simulación,32235,75
GalaxyHeart,Aventura,43002,15
StarEmpire,Aventura,11316,17
SolarReign,Musical,11105,58
StarBlade,Simulación,11030,19
EternalRunner,Acción,52663,58
ShadowReign,Terror,18900,47
WarLegacy,Terror,64834,25
CrystalDefenders,Carreras,55739,5
EternalQuest,Acción,34946,20
FinalHorizon,Acción,17433,12
AncientEchoes,Acción,63070,74
SolarReign,RPG,7943,53
FinalFrontier,Aventura,30598,98
StarChronicles,Aventura,3313,79
ShadowSaga,Carreras,59458,75
TimeReign,Carreras,30011,30
FinalForge,Carreras,29547,8
DragonOdyssey,Musical,61209,5
StarReign,Carreras,35010,93
WarRunner,Lucha,63683,83
ShadowProtocol,Acción,46507,44
HeroOdyssey,Deportes,59120,25
LegendQuest,RPG,61286,13
WarHorizon,Terror,41662,75
CrystalRunner,Simulación,38073,36
VoidStorm,Acción,9297,86
IronDefenders,Lucha,33657,96
LegendGuardians,Aventura,64466,48
AncientOdyssey,RPG,69151,45
ShadowForge,Carreras,37847,90
CyberEmpire,Terror,16700,58
EternalFrontier,RPG,18325,25
WarEchoes,Simulación,38755,78
TimeBlade,Lucha,59446,67
StarHorizon,Terror,2963,38
CrystalDefenders,Plataformas,7675,29
EternalLegacy,Musical,57584,7
LostProtocol,Aventura,42543,90
HeroHeart,Terror,37046,29
ShadowSaga,RPG,65037,40
FrozenDefenders,Acción,30322,53
ShadowHeart,Acción,33655,10
LegendLegacy,Estrategia,27759,39
CyberBlade,Aventura,34714,81
FinalChronicles,Plataformas,38435,28
GalaxyForge,Deportes,16513,29
EternalRiders,RPG,32519,32
HeroLegacy,Puzzle,6802,33
DragonProtocol,Deportes,39416,43
AncientGuardians,Lucha,56233,5
DragonHeart,Puzzle,35530,56
CrystalOdyssey,Simulación,57031,16
ShadowSaga,Puzzle,8678,81
VoidGuardians,Plataformas,33220,10
HeroOdyssey,Deportes,27266,56
FrozenReign,Carreras,48339,73
VoidRiders,Terror,17819,64
FinalHorizon,Carreras,65642,24
EternalSaga,Aventura,2489,62
CyberEchoes,RPG,1490,73
CosmicBlade,Puzzle,61944,3
DragonEchoes,Puzzle,54405,19
SolarProtocol,RPG,48156,6
CyberEmpire,Deportes,859,4
LostBlade,Deportes,42050,82
CyberRiders,Deportes,23440,61
EternalDefenders,Acción,63689,88
AncientQuest,Deportes,2791,71
ShadowLegacy,Acción,12074,61
SolarFrontier,Deportes,9329,66
FinalForge,Acción,49483,46
HeroOdyssey,Deportes,43079,29
AncientQuest,Terror,60391,7
AncientFrontier,Estrategia,64623,13
ShadowEmpire,Estrategia,68242,75
GalaxyStorm,Estrategia,42892,61
MysticHeart,Musical,47210,47
SolarHeart,Terror,56584,60
MysticStorm,Musical,32698,57
FinalPact,Plataformas,15015,6
HeroBlade,Aventura,56413,31
IronStorm,Musical,69758,93
CrystalPact,Lucha,44283,39
CyberLegacy,Puzzle,49036,20
DragonHorizon,Deportes,35208,20
StarPact,Estrategia,64156,13
StarGuardians,Plataformas,13975,63
EternalBlade,Terror,3007,75
CyberOdyssey,Plataformas,29401,91
DragonQuest,Deportes,44859,18
SolarChronicles,Simulación,31808,48
ShadowEchoes,Deportes,58221,89
WarLegacy,Carreras,13915,99
LostBlade,Acción,57712,76
LegendFrontier,Lucha,32389,7
MysticSaga,Simulación,68739,24
DragonReign,Deportes,45992,26
MysticGuardians,Plataformas,32984,30
SolarBlade,RPG,39895,86
CosmicStorm,RPG,38760,47
VoidEmpire,Terror,11334,68
StarGuardians,Aventura,20759,68
TimeStorm,RPG,56690,64
FinalLegacy,Carreras,1363,44
LegendReign,Deportes,15138,33
StarRiders,Musical,7250,62
AncientBlade,Deportes,36798,10
HeroSaga,Plataformas,10264,44
WarEchoes,Musical,19128,85
LegendOdyssey,Lucha,54485,38
LegendPact,Carreras,57600,12
FinalBlade,Simulación,48588,98
IronSaga,Terror,49733,24
GalaxyStorm,Aventura,5043,92
FrozenForge,Estrategia,61774,37
FrozenGuardians,Deportes,55541,55
IronReign,Puzzle,26826,49
HeroReign,Estrategia,25488,55
MysticRiders,Carreras,42370,56
MysticProtocol,Simulación,55229,5
CyberSaga,Musical,45079,0
ShadowDefenders,Estrategia,5252,87
SolarLegacy,Terror,4579,96
StarFrontier,Estrategia,5791,5
CyberChronicles,Aventura,55568,31
AncientRunner,Deportes,26792,32
FrozenHorizon,Estrategia,41852,53
SolarGuardians,Estrategia,12953,62
EternalRunner,Puzzle,64011,4
CrystalSaga,Lucha,37865,82
ShadowEmpire,Lucha,33556,99
IronSaga,Deportes,28371,43
FinalOdyssey,Estrategia,39943,58
AncientSaga,Aventura,56723,35
IronEmpire,Acción,7946,28
DragonForge,Estrategia,12963,86
TimeChronicles,Lucha,52575,12
GalaxyForge,Aventura,55579,12
AncientRunner,Acción,63216,36
CosmicDefenders,RPG,46592,56
LostEmpire,Terror,11054,84
CosmicRiders,Puzzle,15968,60
GalaxyHorizon,RPG,56477,69
HeroStorm,Terror,8337,35
WarGuardians,Estrategia,54547,26
WarSaga,Terror,8156,71
SolarBlade,Puzzle,43573,6
IronEmpire,Puzzle,62374,39
StarOdyssey,Aventura,61954,99
VoidFrontier,Plataformas,15932,35
ShadowOdyssey,Terror,31402,42
CosmicPact,Terror,7725,100
FrozenChronicles,Simulación,40983,21
StarOdyssey,Estrategia,65744,71
VoidPact,Carreras,6507,95
DragonEmpire,Aventura,2557,5
GalaxyReign,Deportes,61542,42
DragonGuardians,Simulación,21454,12
VoidStorm,Simulación,46435,5
TimeForge,Acción,4515,50
CrystalRunner,Terror,16990,72
IronLegacy,Acción,62713,94
LegendChronicles,Puzzle,8683,70
MysticQuest,Acción,64402,41
HeroSaga,Acción,27599,93
VoidBlade,Acción,34725,57
HeroRunner,Plataformas,12164,39
GalaxyGuardians,Carreras,46582,49
IronBlade,RPG,22038,26
IronHeart,Plataformas,3366,62
AncientEchoes,Plataformas,38264,30
CyberEmpire,RPG,21362,64
IronProtocol,Simulación,42666,75
WarStorm,RPG,14495,32
WarEchoes,Simulación,43796,39
VoidPact,Simulación,36208,34
LostProtocol,Plataformas,46090,68
EternalPact,Puzzle,35805,9
EternalQuest,Estrategia,40343,17
LostProtocol,Musical,53220,94
ShadowDefenders,Deportes,1928,78
TimeProtocol,Musical,64710,30
CosmicRiders,Simulación,354,92
HeroChronicles,Terror,26078,42
StarChronicles,Simulación,54556,20
EternalOdyssey,Puzzle,69547,69
HeroStorm,Deportes,34353,96
TimeRiders,Estrategia,39459,3
DragonStorm,Simulación,37308,40
CrystalPact,Deportes,64773,52
WarRunner,Lucha,36837,11
GalaxyDefenders,Aventura,62878,55
EternalFrontier,Lucha,13826,50
VoidDefenders,Aventura,49264,64
CyberReign,Lucha,9360,47
LostHorizon,Terror,35510,32
CyberRiders,Musical,10865,50
WarDefenders,Aventura,25180,30
LegendFrontier,Plataformas,17447,70
LostSaga,Lucha,35101,0
GalaxyEchoes,Puzzle,63870,82
FinalEmpire,Aventura,6414,80
TimeProtocol,Deportes,43374,31
AncientRiders,Puzzle,33245,52
MysticEmpire,Lucha,13852,7
MysticProtocol,Simulación,35402,2
LegendOdyssey,Plataformas,49431,16
HeroForge,Puzzle,2170,38
FinalQuest,Carreras,44787,27
CrystalChronicles,Aventura,10192,55
LostChronicles,Aventura,65747,9
AncientHorizon,Acción,7,81
CosmicEmpire,RPG,26263,52
VoidEmpire,RPG,12748,1
GalaxySaga,Acción,65118,75
FinalStorm,Puzzle,20226,8
DragonGuardians,Puzzle,2704,36
CrystalSaga,Musical,19743,49
DragonEchoes,Musical,11800,32
TimeStorm,Musical,8150,84
TimeGuardians,Plataformas,7255,36
WarDefenders,Simulación,28375,0
CrystalForge,Deportes,45343,1
LostChronicles,Terror,11840,48
TimeGuardians,Deportes,62975,93
SolarRunner,Musical,67597,34
GalaxyLegacy,Lucha,53929,4
HeroQuest,Acción,49481,41
IronFrontier,Deportes,61434,91
FrozenEchoes,Puzzle,17952,54
ShadowQuest,Aventura,38633,88
HeroFrontier,RPG,21945,18
FinalFrontier,Carreras,51176,10
CrystalForge,Terror,50037,37
GalaxyOdyssey,Terror,49725,22
MysticOdyssey,Aventura,2565,55
TimePact,Plataformas,31603,98
AncientForge,Estrategia,10470,61
VoidEchoes,Terror,20303,50
FrozenSaga,Musical,65111,90
FinalEchoes,Lucha,42336,20
FrozenFrontier,Musical,39830,52
CosmicChronicles,RPG,51556,26
LostStorm,Deportes,35781,47
FrozenStorm,RPG,22836,80
EternalDefenders,RPG,55905,15
FinalPact,Estrategia,55893,75
ShadowOdyssey,Musical,67812,98
WarStorm,Deportes,69326,52
VoidBlade,Carreras,16202,23
VoidSaga,Carreras,39371,72
HeroHeart,Aventura,3810,79
AncientBlade,RPG,51465,31
GalaxyRunner,RPG,36039,86
MysticReign,Aventura,11565,27
EternalSaga,Lucha,4081,68
ShadowPact,Puzzle,2278,98
HeroDefenders,RPG,3299,81
StarRunner,Musical,66770,39
CosmicGuardians,Plataformas,29810,82
DragonRiders,Puzzle,40096,56
VoidStorm,Aventura,61997,23
TimeHeart,Deportes,4643,80
DragonGuardians,Puzzle,58973,5
AncientQuest,RPG,61231,18
CrystalHeart,Carreras,43293,93
SolarProtocol,Plataformas,3814,32
TimeQuest,RPG,63907,69
FrozenGuardians,Aventura,64761,66
HeroHeart,Carreras,11568,99
CosmicEchoes,Simulación,55373,55
CyberDefenders,Estrategia,29348,35
HeroFrontier,Deportes,53383,6
CyberForge,Deportes,51719,85
EternalEchoes,Deportes,55494,85
IronSaga,Deportes,9297,90
TimeBlade,Deportes,6215,22
CyberEmpire,Carreras,21845,70
StarEchoes,Acción,6359,49
GalaxyPact,Estrategia,13686,97
EternalOdyssey,Carreras,20574,46
WarProtocol,Acción,47671,14
CrystalRiders,Simulación,20504,51
HeroForge,Estrategia,53694,56
LostProtocol,Lucha,60901,42
SolarBlade,RPG,50877,92
AncientEchoes,Carreras,739,15
IronSaga,Aventura,7222,5
CyberDefenders,Terror,14642,39
ShadowFrontier,Acción,33017,11
EternalProtocol,Acción,4057,62
MysticChronicles,Musical,35586,94
GalaxyDefenders,Estrategia,6451,57
FinalEchoes,Plataformas,47049,96
StarRunner,Simulación,48671,21
GalaxyRunner,Plataformas,14067,5
CrystalSaga,Musical,31626,16
AncientSaga,Puzzle,46197,88
EternalHorizon,RPG,36507,79
FrozenProtocol,Simulación,25487,55
VoidStorm,Estrategia,57772,62
WarBlade,Deportes,11720,34
StarStorm,Puzzle,4246,92
CyberDefenders,Aventura,27024,28
GalaxyFrontier,Acción,65485,6
CosmicRunner,Aventura,49204,26
TimeQuest,Acción,24696,66
FrozenEchoes,Simulación,34276,20
EternalRiders,Deportes,6562,43
StarProtocol,Carreras,64895,62
DragonOdyssey,Aventura,27046,75
AncientOdyssey,Carreras,48000,71
CosmicProtocol,Carreras,13276,72
CyberRiders,Musical,34121,42
ShadowQuest,Estrategia,32758,36
HeroChronicles,Puzzle,10364,18
StarHorizon,RPG,47524,41
TimeStorm,Terror,8947,68
CrystalLegacy,Simulación,49963,60
LostQuest,Carreras,19304,12
CrystalStorm,Deportes,53372,21
CyberFrontier,Terror,65439,57
ShadowHeart,RPG,51960,98
StarEchoes,Puzzle,41732,46
FrozenEmpire,Acción,62433,51
LegendGuardians,Carreras,12458,48
DragonRiders,Deportes,26295,24
VoidEmpire,Deportes,54612,92
VoidGuardians,Carreras,61225,30
VoidBlade,Puzzle,11007,98
MysticSaga,Acción,43417,100
MysticOdyssey,Terror,48668,23
AncientSaga,Plataformas,65264,74
TimeHeart,Deportes,64162,1
MysticQuest,Estrategia,1329,47
ShadowPact,Estrategia,17200,71
EternalSaga,Lucha,16534,90
GalaxyHeart,Musical,26336,70
SolarDefenders,Acción,63482,0
FinalHeart,Estrategia,63063,70
VoidBlade,Aventura,55882,90
EternalHeart,Aventura,38904,64
MysticStorm,Puzzle,41447,77
FrozenProtocol,Puzzle,54499,48
FinalQuest,RPG,23250,86
DragonSaga,Aventura,32086,98
LegendLegacy,Lucha,47365,69
StarRunner,Estrategia,4717,13
HeroQuest,Terror,11451,78
DragonGuardians,Puzzle,67552,15
CosmicEchoes,Carreras,31036,39
IronChronicles,Lucha,57988,72
CyberStorm,RPG,48998,13
CyberProtocol,Lucha,61450,77
CrystalChronicles,Acción,67228,39
CosmicRunner,Aventura,8787,46
GalaxyLegacy,Aventura,18304,45
CrystalGuardians,Plataformas,7294,78
GalaxyHorizon,Simulación,29404,9
CosmicLegacy,Carreras,67093,87
CyberGuardians,Lucha,63972,31
HeroGuardians,Carreras,27286,59
LostBlade,Carreras,4707,85
TimeChronicles,Plataformas,65328,68
ShadowForge,Carreras,19095,66
CrystalGuardians,Acción,42097,32
WarBlade,Aventura,69237,28
IronEmpire,Musical,50836,75
FrozenLegacy,Lucha,48609,81
LegendPact,Terror,3848,35
GalaxyGuardians,Plataformas,18935,16
AncientPact,Deportes,56025,76
FinalEchoes,RPG,44056,58
FrozenRiders,Carreras,21840,12
EternalGuardians,RPG,12581,40
WarPact,Aventura,35536,36
IronEmpire,Simulación,10840,13
VoidProtocol,Musical,32435,46
SolarChronicles,Terror,15792,72
ShadowSaga,Deportes,13701,84
AncientReign,Acción,13318,79
SolarSaga,Carreras,27767,71
HeroSaga,Plataformas,9075,88
EternalHorizon,Puzzle,11043,88
DragonSaga,Aventura,26857,37
FinalRunner,Terror,12702,23
CosmicRiders,Simulación,13993,55
LostLegacy,Plataformas,28702,22
HeroEmpire,Lucha,67626,29
CosmicProtocol,Simulación,22436,32
VoidRunner,Plataformas,9130,41
FrozenRiders,RPG,61006,59
WarStorm,Lucha,67211,73
AncientRunner,Simulación,59956,79
LegendRiders,Musical,5430,35
LegendSaga,Acción,23179,89
SolarChronicles,Estrategia,13846,59
IronFrontier,Acción,13161,97
MysticRunner,Puzzle,6940,8
LostDefenders,Estrategia,38412,74
ShadowLegacy,Deportes,5203,33
CrystalEmpire,Estrategia,36498,85
VoidProtocol,Deportes,67813,3
EternalRiders,RPG,36447,8
TimeGuardians,Simulación,63812,39
VoidForge,Plataformas,8106,0
ShadowBlade,Lucha,32599,95
DragonGuardians,RPG,42139,97
LegendGuardians,Deportes,22302,51
SolarRunner,RPG,68167,88
TimeFrontier,Deportes,46530,67
MysticGuardians,Acción,22668,27
EternalSaga,Puzzle,6657,24
CosmicHeart,Carreras,68709,36
StarEchoes,RPG,8818,7
MysticOdyssey,Carreras,58677,3
CosmicPact,Deportes,33490,11
WarQuest,Simulación,1526,15
VoidQuest,Lucha,20776,76
EternalEchoes,RPG,4214,50
DragonDefenders,Puzzle,10625,23
LostGuardians,Puzzle,40671,69
DragonProtocol,Carreras,44296,17
GalaxyPact,Carreras,61863,51
FrozenStorm,Puzzle,3162,45
EternalOdyssey,Musical,44385,24
StarPact,Musical,8254,27
FinalRunner,Deportes,3323,98
DragonDefenders,Aventura,21522,76
LostRiders,Acción,20529,57
CosmicRiders,Puzzle,62340,95
MysticChronicles,Simulación,52645,17
WarGuardians,Acción,65691,58
VoidBlade,Simulación,13402,88
DragonGuardians,Simulación,61267,12
TimeFrontier,Terror,55232,98
EternalFrontier,Carreras,37645,14
StarEchoes,RPG,11292,84
ShadowEchoes,Lucha,6289,94
LostFrontier,Carreras,32667,20
FrozenBlade,Carreras,27298,76
GalaxyHorizon,Musical,40582,65
FinalChronicles,RPG,67010,96
IronChronicles,Musical,44601,70
CrystalSaga,Terror,43319,74
CrystalDefenders,Acción,61167,38
FrozenLegacy,Carreras,24812,30
SolarDefenders,Musical,33093,76
StarRunner,Musical,22102,3
IronGuardians,Lucha,44902,6
CrystalReign,Lucha,19942,38
MysticRiders,Estrategia,27512,3
MysticEmpire,Estrategia,18724,30
LostForge,Puzzle,26404,89
CosmicEchoes,Deportes,69178,41
StarGuardians,Aventura,50389,84
VoidQuest,Carreras,39754,18
StarLegacy,Terror,48241,36
FrozenHorizon,RPG,12380,58
StarEmpire,RPG,17319,42
CyberProtocol,Carreras,19546,33
StarQuest,Acción,58247,97
TimePact,Acción,34123,18
CosmicFrontier,Terror,28396,41
DragonEmpire,Lucha,56434,87
IronHeart,Aventura,3503,24
